"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","296","19","112","88","68","233","2017-01-04 12:33:27"
"2","2.00","297","19","112","88","72","252","2017-01-04 12:33:29"
"3","2.00","298","19","112","88","75","126","2017-01-04 12:33:29"
"4","2.00","299","19","114","88","68","63","2017-01-04 12:33:31"
"5","2.00","301","19","114","88","72","402","2017-01-04 12:33:35"
"6","2.00","302","19","115","88","62","20","2017-01-04 12:33:36"
"7","2.00","303","19","114","87","72","24","2017-01-04 12:33:37"
"8","2.00","304","19","112","87","76","55","2017-01-04 12:33:39"
"9","2.00","307","19","112","88","60","44","2017-01-04 12:33:41"
"10","2.00","309","19","114","88","66","379","2017-01-04 12:33:45"
"11","2.00","311","19","114","87","75","20","2017-01-04 12:33:48"
"12","2.00","312","19","115","87","77","242","2017-01-04 12:33:48"
"13","2.00","313","19","114","88","66","122","2017-01-04 12:33:49"
"14","2.00","314","19","112","88","70","585","2017-01-04 12:33:51"
"15","2.00","315","19","115","87","63","51","2017-01-04 12:33:52"
"16","2.00","316","19","114","88","66","44","2017-01-04 12:33:54"
"17","2.00","317","19","114","87","76","45","2017-01-04 12:33:54"
"18","2.00","318","19","112","87","68","44","2017-01-04 12:33:56"
"19","2.00","319","19","114","87","84","250","2017-01-04 12:33:58"
"20","2.00","320","19","114","88","74","384","2017-01-04 12:33:59"
"21","2.00","321","19","115","88","78","20","2017-01-04 12:34:00"
"22","2.00","322","19","114","88","73","248","2017-01-04 12:34:01"
"23","2.00","323","19","114","87","61","20","2017-01-04 12:34:01"
"24","2.00","324","19","112","86","71","20","2017-01-04 12:34:02"
"25","2.00","325","19","112","87","63","60","2017-01-04 12:34:04"
"26","2.00","327","19","112","88","65","98","2017-01-04 12:34:06"
"27","2.00","329","19","114","88","62","32","2017-01-04 12:34:09"
"28","2.00","330","19","114","86","75","20","2017-01-04 12:34:10"
"29","2.00","331","19","114","87","66","71","2017-01-04 12:34:11"
"30","2.00","332","19","112","87","77","180","2017-01-04 12:34:12"
"31","2.00","333","19","114","86","84","44","2017-01-04 12:34:12"
"32","2.00","334","19","112","87","78","342","2017-01-04 12:34:13"
"33","2.00","336","19","114","87","68","278","2017-01-04 12:34:17"
"34","2.00","337","19","114","87","73","160","2017-01-04 12:34:19"
"35","2.00","338","19","114","87","85","44","2017-01-04 12:34:21"
"36","2.00","339","19","112","86","73","508","2017-01-04 12:34:23"
"37","2.00","340","19","115","87","79","234","2017-01-04 12:34:25"
"38","2.00","341","19","114","87","77","44","2017-01-04 12:34:26"
"39","2.00","342","19","114","88","70","63","2017-01-04 12:34:28"
"40","2.00","343","19","114","87","80","395","2017-01-04 12:34:29"
"41","2.00","344","19","111","87","72","44","2017-01-04 12:34:31"
"42","2.00","345","19","114","87","82","265","2017-01-04 12:34:33"
"43","2.00","346","19","115","87","70","57","2017-01-04 12:34:33"
"44","2.00","347","19","112","88","67","137","2017-01-04 12:34:35"
"45","2.00","348","19","112","87","78","43","2017-01-04 12:34:36"
"46","2.00","349","19","114","87","78","19","2017-01-04 12:34:38"
"47","2.00","350","19","114","86","80","16","2017-01-04 12:34:40"
"48","2.00","351","19","114","86","85","22","2017-01-04 12:34:40"
"49","2.00","352","19","115","86","84","35","2017-01-04 12:34:42"
"50","2.00","353","19","114","87","78","54","2017-01-04 12:34:44"
"51","2.00","354","19","112","87","74","235","2017-01-04 12:34:45"
"52","2.00","357","19","114","87","61","27","2017-01-04 12:34:50"
"53","2.00","358","19","115","86","69","33","2017-01-04 12:34:51"
"54","2.00","360","19","114","88","61","117","2017-01-04 12:34:54"
"55","2.00","362","19","114","89","69","242","2017-01-04 12:34:57"
"56","2.00","363","19","114","88","67","43","2017-01-04 12:34:58"
"57","2.00","366","19","114","88","80","169","2017-01-04 12:35:02"
"58","2.00","368","19","114","87","75","19","2017-01-04 12:35:05"
"59","2.00","370","19","111","87","78","23","2017-01-04 12:35:08"
"60","2.00","371","19","114","87","70","61","2017-01-04 12:35:10"
"61","2.00","372","19","114","86","84","20","2017-01-04 12:35:11"
"62","2.00","373","19","114","85","90","20","2017-01-04 12:35:12"
"63","2.00","374","19","114","87","63","36","2017-01-04 12:35:13"
"64","2.00","375","19","114","87","79","25","2017-01-04 12:35:15"
"65","2.00","376","19","114","86","71","20","2017-01-04 12:35:17"
"66","2.00","377","19","112","85","83","20","2017-01-04 12:35:19"
"67","2.00","378","19","117","86","77","40","2017-01-04 12:35:20"
"68","2.00","379","19","114","86","81","55","2017-01-04 12:35:20"
"69","2.00","380","19","112","86","81","20","2017-01-04 12:35:21"
"70","2.00","381","19","114","86","74","75","2017-01-04 12:35:22"
"71","2.00","382","19","114","86","74","20","2017-01-04 12:35:23"
"72","2.00","383","19","115","86","85","44","2017-01-04 12:35:25"
"73","2.00","384","19","115","86","75","20","2017-01-04 12:35:27"
"74","2.00","385","19","114","86","82","44","2017-01-04 12:35:28"
"75","2.00","386","19","108","88","78","311","2017-01-04 12:35:29"
"76","2.00","387","19","114","87","76","50","2017-01-04 12:35:29"
"77","2.00","388","19","114","87","69","153","2017-01-04 12:35:30"
"78","2.00","389","19","112","85","78","43","2017-01-04 12:35:32"
"79","2.00","390","19","115","85","79","20","2017-01-04 12:35:32"
"80","2.00","391","19","114","85","90","28","2017-01-04 12:35:33"
"81","2.00","392","19","114","86","76","20","2017-01-04 12:35:34"
"82","2.00","393","19","114","86","79","40","2017-01-04 12:35:36"
"83","2.00","394","19","112","86","85","364","2017-01-04 12:35:37"
"84","2.00","395","19","114","87","61","190","2017-01-04 12:35:39"
"85","2.00","396","19","112","85","87","20","2017-01-04 12:35:39"
"86","2.00","397","19","114","87","74","41","2017-01-04 12:35:40"
"87","2.00","398","19","114","86","66","20","2017-01-04 12:35:40"
"88","2.00","399","19","114","87","79","20","2017-01-04 12:35:42"
"89","2.00","400","19","115","86","80","20","2017-01-04 12:35:43"
"90","2.00","401","19","114","86","85","19","2017-01-04 12:35:45"
"91","2.00","402","19","112","86","83","23","2017-01-04 12:35:46"
"92","2.00","403","19","114","86","75","469","2017-01-04 12:35:47"
"93","2.00","404","19","114","86","83","20","2017-01-04 12:35:47"
"94","2.00","405","19","114","86","86","23","2017-01-04 12:35:50"
"95","2.00","406","19","114","86","70","20","2017-01-04 12:35:51"
"96","2.00","407","19","114","86","67","23","2017-01-04 12:35:52"
"97","2.00","408","19","114","86","84","20","2017-01-04 12:35:52"
"98","2.00","409","19","112","86","84","25","2017-01-04 12:35:53"
"99","2.00","410","19","112","86","83","322","2017-01-04 12:35:55"
"100","2.00","413","19","114","88","74","25","2017-01-04 12:36:00"
"101","2.00","414","19","114","86","75","75","2017-01-04 12:36:01"
"102","2.00","415","19","111","85","82","94","2017-01-04 12:36:02"
"103","2.00","418","19","114","86","72","31","2017-01-04 12:36:06"
"104","2.00","419","19","114","88","73","171","2017-01-04 12:36:07"
"105","2.00","420","19","114","87","58","215","2017-01-04 12:36:09"
"106","2.00","421","19","114","88","75","166","2017-01-04 12:36:11"
"107","2.00","422","19","112","85","87","379","2017-01-04 12:36:13"
"108","2.00","423","19","114","85","85","22","2017-01-04 12:36:14"
"109","2.00","424","19","114","85","77","61","2017-01-04 12:36:16"
"110","2.00","425","19","114","85","83","33","2017-01-04 12:36:18"
"111","2.00","426","19","112","85","75","22","2017-01-04 12:36:20"
"112","2.00","427","19","112","85","89","67","2017-01-04 12:36:21"
"113","2.00","428","19","112","85","82","20","2017-01-04 12:36:22"
"114","2.00","429","19","112","87","77","793","2017-01-04 12:36:25"
"115","2.00","430","19","115","87","68","345","2017-01-04 12:36:27"
"116","2.00","432","19","112","87","73","450","2017-01-04 12:36:30"
"117","2.00","434","19","114","86","80","54","2017-01-04 12:36:33"
"118","2.00","435","19","114","86","69","327","2017-01-04 12:36:35"
"119","2.00","436","19","114","89","77","641","2017-01-04 12:36:37"
"120","2.00","437","19","112","86","78","26","2017-01-04 12:36:38"
"121","2.00","438","19","114","85","76","43","2017-01-04 12:36:40"
"122","2.00","439","19","112","86","84","216","2017-01-04 12:36:41"
"123","2.00","440","19","112","87","79","192","2017-01-04 12:36:42"
"124","2.00","441","19","114","85","67","963","2017-01-04 12:36:45"
"125","2.00","442","19","114","86","64","98","2017-01-04 12:36:47"
"126","2.00","443","19","114","87","82","48","2017-01-04 12:36:48"
"127","2.00","444","19","110","87","71","979","2017-01-04 12:36:49"
"128","2.00","445","19","112","85","86","223","2017-01-04 12:36:50"
"129","2.00","447","19","112","86","72","200","2017-01-04 12:36:54"
"130","2.00","449","19","114","89","84","686","2017-01-04 12:36:57"
"131","2.00","450","19","114","86","78","696","2017-01-04 12:36:59"
"132","2.00","451","19","114","86","70","663","2017-01-04 12:37:01"
"133","2.00","452","19","114","93","83","446","2017-01-04 12:37:02"
"134","2.00","453","19","114","86","90","53","2017-01-04 12:37:04"
"135","2.00","455","19","112","87","83","462","2017-01-04 12:37:07"
"136","2.00","456","19","112","85","97","153","2017-01-04 12:37:09"
"137","2.00","457","19","112","88","78","200","2017-01-04 12:37:11"
"138","2.00","458","19","114","87","64","198","2017-01-04 12:37:13"
"139","2.00","460","19","114","88","72","1096","2017-01-04 12:37:18"
"140","2.00","461","19","114","87","73","45","2017-01-04 12:37:20"
"141","2.00","462","19","114","87","80","67","2017-01-04 12:37:20"
"142","2.00","464","19","110","87","71","32","2017-01-04 12:37:24"
"143","2.00","465","19","114","88","75","36","2017-01-04 12:37:25"
"144","2.00","470","19","114","86","84","914","2017-01-04 12:37:35"
"145","2.00","471","19","114","86","87","167","2017-01-04 12:37:37"
"146","2.00","474","19","114","86","87","109","2017-01-04 12:37:44"
"147","2.00","476","19","114","87","75","24","2017-01-04 12:37:48"
"148","2.00","478","19","114","87","82","529","2017-01-04 12:37:50"
"149","2.00","479","19","112","87","91","265","2017-01-04 12:37:51"
"150","2.00","480","19","115","88","58","1387","2017-01-04 12:37:54"
"151","2.00","482","19","112","88","77","184","2017-01-04 12:37:56"
"152","2.00","484","19","114","87","72","22","2017-01-04 12:38:00"
"153","2.00","485","19","114","88","67","131","2017-01-04 12:38:01"
"154","2.00","486","19","114","85","92","199","2017-01-04 12:38:02"
"155","2.00","487","19","112","83","96","428","2017-01-04 12:38:05"
"156","2.00","488","19","115","84","96","680","2017-01-04 12:38:08"
"157","2.00","489","19","112","84","97","461","2017-01-04 12:38:10"
"158","2.00","490","19","117","85","85","530","2017-01-04 12:38:11"
"159","2.00","491","19","114","84","89","179","2017-01-04 12:38:13"
"160","2.00","492","19","112","84","100","188","2017-01-04 12:38:14"
"161","2.00","493","19","114","88","64","22","2017-01-04 12:38:15"
"162","2.00","496","19","114","87","84","485","2017-01-04 12:38:22"
"163","2.00","500","19","114","87","69","160","2017-01-04 12:38:29"
"164","2.00","501","19","112","88","72","189","2017-01-04 12:38:31"
"165","2.00","502","19","114","87","77","60","2017-01-04 12:38:33"
"166","2.00","503","19","112","87","83","60","2017-01-04 12:38:35"
"167","2.00","504","19","114","87","75","209","2017-01-04 12:38:36"
"168","2.00","505","19","114","87","70","29","2017-01-04 12:38:37"
"169","2.00","506","19","114","87","76","22","2017-01-04 12:38:39"
"170","2.00","507","19","112","88","71","75","2017-01-04 12:38:41"
"171","2.00","508","19","112","87","74","22","2017-01-04 12:38:43"
"172","2.00","509","19","114","87","79","39","2017-01-04 12:38:45"
"173","2.00","510","19","114","88","66","421","2017-01-04 12:38:46"
"174","2.00","511","19","114","88","77","225","2017-01-04 12:38:48"
"175","2.00","514","19","114","88","69","710","2017-01-04 12:38:53"
