"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","231","21","115","88","71","480","2016-12-27 14:38:11"
"2","2.00","236","21","115","88","59","731","2016-12-27 14:38:25"
"3","2.00","240","21","112","87","79","973","2016-12-27 14:38:33"
"4","2.00","264","21","115","88","61","527","2016-12-27 14:39:27"
"5","2.00","267","21","114","87","73","806","2016-12-27 14:39:33"
"6","2.00","273","21","114","88","68","83","2016-12-27 14:39:47"
"7","2.00","275","21","115","87","74","402","2016-12-27 14:39:51"
"8","2.00","277","21","115","87","74","320","2016-12-27 14:39:53"
"9","2.00","294","21","112","86","76","891","2016-12-27 14:40:37"
"10","2.00","295","21","115","87","79","79","2016-12-27 14:40:39"
"11","2.00","297","21","115","86","71","97","2016-12-27 14:40:43"
"12","2.00","299","21","114","86","75","482","2016-12-27 14:40:48"
"13","2.00","300","21","115","86","82","1190","2016-12-27 14:40:49"
"14","2.00","304","21","114","87","76","83","2016-12-27 14:40:57"
"15","2.00","305","21","114","86","91","257","2016-12-27 14:41:00"
"16","2.00","307","21","115","88","74","269","2016-12-27 14:41:04"
"17","2.00","308","21","115","87","70","346","2016-12-27 14:41:05"
"18","2.00","310","21","114","86","78","733","2016-12-27 14:41:10"
"19","2.00","311","21","114","87","79","122","2016-12-27 14:41:11"
"20","2.00","314","21","117","87","65","664","2016-12-27 14:41:17"
"21","2.00","316","21","115","87","69","137","2016-12-27 14:41:22"
"22","2.00","317","21","114","87","70","971","2016-12-27 14:41:23"
"23","2.00","323","21","115","87","65","585","2016-12-27 14:41:38"
"24","2.00","324","21","114","86","77","645","2016-12-27 14:41:39"
"25","2.00","325","21","117","87","71","133","2016-12-27 14:41:42"
"26","2.00","326","21","111","87","70","667","2016-12-27 14:41:43"
"27","2.00","328","21","115","87","73","160","2016-12-27 14:41:47"
"28","2.00","330","21","112","87","73","746","2016-12-27 14:41:52"
"29","2.00","331","21","114","87","74","1137","2016-12-27 14:41:54"
"30","2.00","337","21","114","87","77","501","2016-12-27 14:42:07"
"31","2.00","338","21","115","86","84","24","2016-12-27 14:42:09"
"32","2.00","339","21","115","87","70","269","2016-12-27 14:42:11"
"33","2.00","340","21","115","87","70","673","2016-12-27 14:42:13"
"34","2.00","341","21","112","86","74","335","2016-12-27 14:42:15"
"35","2.00","345","21","115","86","76","27","2016-12-27 14:42:23"
"36","2.00","347","21","115","86","82","889","2016-12-27 14:42:30"
"37","2.00","348","21","115","87","73","1035","2016-12-27 14:42:31"
"38","2.00","349","21","114","87","58","146","2016-12-27 14:42:33"
"39","2.00","353","21","115","85","75","706","2016-12-27 14:42:41"
"40","2.00","358","21","112","87","64","656","2016-12-27 14:42:52"
"41","2.00","361","21","115","87","68","277","2016-12-27 14:42:57"
"42","2.00","364","21","115","86","77","246","2016-12-27 14:43:03"
"43","2.00","365","21","114","86","80","457","2016-12-27 14:43:05"
"44","2.00","368","21","114","86","79","875","2016-12-27 14:43:14"
"45","2.00","371","21","118","87","75","332","2016-12-27 14:43:19"
