"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","146","20","114","81","104","914","2016-12-23 08:59:32"
"2","2.00","147","20","112","81","105","142","2016-12-23 08:59:34"
"3","2.00","148","20","114","80","106","17","2016-12-23 08:59:36"
"4","2.00","149","20","112","82","104","573","2016-12-23 08:59:38"
"5","2.00","150","20","114","81","105","22","2016-12-23 08:59:38"
"6","2.00","151","20","112","81","107","74","2016-12-23 08:59:40"
"7","2.00","152","20","114","81","101","1136","2016-12-23 08:59:42"
"8","2.00","153","20","112","81","106","1375","2016-12-23 08:59:44"
"9","2.00","154","20","114","81","102","1049","2016-12-23 08:59:46"
"10","2.00","155","20","114","82","103","329","2016-12-23 08:59:48"
"11","2.00","157","20","114","81","99","470","2016-12-23 08:59:52"
"12","2.00","158","20","112","81","103","38","2016-12-23 08:59:52"
"13","2.00","159","20","112","81","105","629","2016-12-23 08:59:54"
"14","2.00","160","20","114","81","102","259","2016-12-23 08:59:56"
"15","2.00","161","20","112","81","106","70","2016-12-23 08:59:58"
"16","2.00","162","20","114","81","103","330","2016-12-23 09:00:00"
"17","2.00","163","20","112","81","103","726","2016-12-23 09:00:02"
"18","2.00","164","20","112","81","106","1071","2016-12-23 09:00:04"
"19","2.00","165","20","112","81","104","593","2016-12-23 09:00:06"
"20","2.00","166","20","112","81","103","849","2016-12-23 09:00:08"
"21","2.00","168","20","112","81","104","1053","2016-12-23 09:00:12"
"22","2.00","169","20","112","80","105","928","2016-12-23 09:00:14"
"23","2.00","170","20","112","81","105","25","2016-12-23 09:00:14"
"24","2.00","171","20","112","81","102","25","2016-12-23 09:00:16"
"25","2.00","172","20","112","81","106","454","2016-12-23 09:00:18"
"26","2.00","173","20","112","81","106","22","2016-12-23 09:00:18"
"27","2.00","174","20","112","81","106","204","2016-12-23 09:00:20"
"28","2.00","175","20","112","82","101","25","2016-12-23 09:00:22"
"29","2.00","176","20","112","81","104","35","2016-12-23 09:00:22"
"30","2.00","177","20","117","80","106","142","2016-12-23 09:00:24"
"31","2.00","178","20","112","81","105","1017","2016-12-23 09:00:26"
"32","2.00","180","20","114","81","105","477","2016-12-23 09:00:30"
"33","2.00","181","20","111","80","104","44","2016-12-23 09:00:30"
"34","2.00","182","20","112","80","106","167","2016-12-23 09:00:32"
"35","2.00","184","20","112","81","104","846","2016-12-23 09:00:36"
"36","2.00","185","20","112","81","104","25","2016-12-23 09:00:36"
"37","2.00","186","20","112","82","102","794","2016-12-23 09:00:38"
"38","2.00","187","20","114","82","102","25","2016-12-23 09:00:38"
"39","2.00","188","20","112","81","104","99","2016-12-23 09:00:40"
"40","2.00","189","20","112","81","106","668","2016-12-23 09:00:42"
"41","2.00","190","20","112","80","92","528","2016-12-23 09:00:44"
"42","2.00","191","20","114","83","91","192","2016-12-23 09:00:46"
"43","2.00","192","20","114","82","102","25","2016-12-23 09:00:48"
"44","2.00","193","20","112","81","105","25","2016-12-23 09:00:48"
"45","2.00","194","20","112","83","103","25","2016-12-23 09:00:50"
"46","2.00","195","20","114","82","102","50","2016-12-23 09:00:50"
"47","2.00","196","20","112","81","103","520","2016-12-23 09:00:52"
"48","2.00","197","20","114","82","101","491","2016-12-23 09:00:54"
"49","2.00","198","20","112","82","105","22","2016-12-23 09:00:54"
"50","2.00","199","20","114","80","102","40","2016-12-23 09:00:56"
"51","2.00","200","20","112","82","99","223","2016-12-23 09:00:58"
"52","2.00","201","20","114","82","104","290","2016-12-23 09:01:00"
"53","2.00","202","20","112","81","106","387","2016-12-23 09:01:02"
"54","2.00","203","20","115","82","104","25","2016-12-23 09:01:04"
"55","2.00","204","20","112","82","102","1200","2016-12-23 09:01:06"
"56","2.00","205","20","112","82","104","544","2016-12-23 09:01:08"
"57","2.00","206","20","112","81","101","946","2016-12-23 09:01:10"
"58","2.00","207","20","112","81","107","121","2016-12-23 09:01:10"
"59","2.00","208","20","114","81","102","25","2016-12-23 09:01:12"
"60","2.00","209","20","112","81","97","22","2016-12-23 09:01:14"
"61","2.00","210","20","114","81","104","163","2016-12-23 09:01:16"
"62","2.00","211","20","114","81","105","1216","2016-12-23 09:01:18"
"63","2.00","212","20","114","81","104","25","2016-12-23 09:01:18"
"64","2.00","213","20","114","81","105","1309","2016-12-23 09:01:20"
"65","2.00","214","20","111","81","101","25","2016-12-23 09:01:22"
"66","2.00","215","20","114","81","103","494","2016-12-23 09:01:24"
"67","2.00","216","20","112","80","77","36","2016-12-23 09:01:26"
"68","2.00","217","20","112","81","102","607","2016-12-23 09:01:28"
"69","2.00","218","20","112","81","104","944","2016-12-23 09:01:30"
"70","2.00","220","20","112","88","63","119","2016-12-23 09:01:32"
"71","2.00","221","20","114","88","57","63","2016-12-23 09:01:34"
"72","2.00","224","20","112","88","61","151","2016-12-23 09:01:38"
"73","2.00","225","20","114","88","70","932","2016-12-23 09:01:40"
"74","2.00","226","20","111","88","68","391","2016-12-23 09:01:42"
"75","2.00","227","20","114","88","75","191","2016-12-23 09:01:42"
"76","2.00","233","20","114","86","83","986","2016-12-23 09:01:54"
"77","2.00","235","20","112","88","66","58","2016-12-23 09:01:58"
"78","2.00","238","20","112","89","61","61","2016-12-23 09:02:02"
