"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","172","19","112","87","72","723","2017-01-06 11:08:01"
"2","2.00","173","19","115","87","70","77","2017-01-06 11:08:01"
"3","2.00","174","19","114","86","84","53","2017-01-06 11:08:03"
"4","2.00","175","19","114","87","77","22","2017-01-06 11:08:05"
"5","2.00","176","19","114","86","78","324","2017-01-06 11:08:07"
"6","2.00","177","19","114","86","81","816","2017-01-06 11:08:09"
"7","2.00","178","19","115","87","73","57","2017-01-06 11:08:11"
"8","2.00","180","19","112","87","73","22","2017-01-06 11:08:15"
"9","2.00","181","19","114","87","68","1071","2017-01-06 11:08:17"
"10","2.00","182","19","115","88","68","83","2017-01-06 11:08:19"
"11","2.00","183","19","114","88","78","936","2017-01-06 11:08:21"
"12","2.00","184","19","114","87","77","489","2017-01-06 11:08:23"
"13","2.00","185","19","115","88","77","20","2017-01-06 11:08:23"
"14","2.00","186","19","118","88","72","22","2017-01-06 11:08:24"
"15","2.00","187","19","114","87","74","1007","2017-01-06 11:08:25"
"16","2.00","188","19","114","87","72","62","2017-01-06 11:08:25"
"17","2.00","191","19","114","87","78","877","2017-01-06 11:08:31"
"18","2.00","192","19","114","85","86","677","2017-01-06 11:08:33"
"19","2.00","193","19","112","86","81","25","2017-01-06 11:08:33"
"20","2.00","194","19","115","86","79","20","2017-01-06 11:08:35"
"21","2.00","195","19","112","85","90","20","2017-01-06 11:08:37"
"22","2.00","196","19","114","85","96","41","2017-01-06 11:08:38"
"23","2.00","197","19","112","85","85","20","2017-01-06 11:08:39"
"24","2.00","198","19","114","85","81","887","2017-01-06 11:08:41"
"25","2.00","199","19","114","85","86","216","2017-01-06 11:08:43"
"26","2.00","200","19","112","85","85","519","2017-01-06 11:08:45"
"27","2.00","201","19","114","85","76","20","2017-01-06 11:08:45"
"28","2.00","202","19","114","85","75","205","2017-01-06 11:08:47"
"29","2.00","203","19","112","86","80","643","2017-01-06 11:08:49"
"30","2.00","204","19","115","87","72","20","2017-01-06 11:08:49"
"31","2.00","205","19","115","85","85","505","2017-01-06 11:08:51"
"32","2.00","206","19","114","88","76","167","2017-01-06 11:08:53"
"33","2.00","207","19","114","85","83","778","2017-01-06 11:08:55"
"34","2.00","208","19","112","86","83","20","2017-01-06 11:08:55"
"35","2.00","209","19","114","85","89","20","2017-01-06 11:08:56"
"36","2.00","210","19","112","86","88","708","2017-01-06 11:08:57"
"37","2.00","211","19","111","85","88","355","2017-01-06 11:08:59"
"38","2.00","212","19","114","85","85","504","2017-01-06 11:09:01"
"39","2.00","213","19","114","86","73","26","2017-01-06 11:09:01"
"40","2.00","214","19","114","87","77","25","2017-01-06 11:09:02"
"41","2.00","215","19","114","86","87","20","2017-01-06 11:09:04"
"42","2.00","216","19","114","88","86","57","2017-01-06 11:09:05"
"43","2.00","218","19","114","85","85","20","2017-01-06 11:09:08"
"44","2.00","219","19","114","87","79","62","2017-01-06 11:09:10"
"45","2.00","220","19","114","86","88","50","2017-01-06 11:09:11"
"46","2.00","221","19","114","84","85","20","2017-01-06 11:09:13"
"47","2.00","222","19","114","85","92","20","2017-01-06 11:09:15"
"48","2.00","223","19","114","84","89","20","2017-01-06 11:09:17"
"49","2.00","224","19","114","85","94","496","2017-01-06 11:09:19"
"50","2.00","225","19","114","85","87","192","2017-01-06 11:09:21"
"51","2.00","227","19","114","85","90","106","2017-01-06 11:09:25"
"52","2.00","228","19","114","85","92","442","2017-01-06 11:09:27"
"53","2.00","229","19","112","85","94","20","2017-01-06 11:09:27"
"54","2.00","230","19","114","85","89","770","2017-01-06 11:09:29"
"55","2.00","231","19","114","85","83","1141","2017-01-06 11:09:31"
"56","2.00","232","19","112","84","92","19","2017-01-06 11:09:32"
"57","2.00","233","19","114","85","92","840","2017-01-06 11:09:33"
"58","2.00","234","19","114","85","89","41","2017-01-06 11:09:34"
"59","2.00","235","19","112","84","81","17","2017-01-06 11:09:35"
"60","2.00","236","19","117","85","89","731","2017-01-06 11:09:37"
"61","2.00","237","19","114","85","90","20","2017-01-06 11:09:39"
"62","2.00","238","19","114","84","94","20","2017-01-06 11:09:41"
"63","2.00","239","19","114","84","95","20","2017-01-06 11:09:42"
"64","2.00","240","19","115","84","90","958","2017-01-06 11:09:43"
"65","2.00","241","19","114","84","91","17","2017-01-06 11:09:44"
"66","2.00","243","19","115","84","92","17","2017-01-06 11:09:48"
"67","2.00","244","19","114","85","93","645","2017-01-06 11:09:49"
"68","2.00","246","19","114","84","92","37","2017-01-06 11:09:52"
"69","2.00","247","19","114","84","91","1105","2017-01-06 11:09:53"
"70","2.00","248","19","112","84","89","403","2017-01-06 11:09:55"
"71","2.00","249","19","114","84","91","66","2017-01-06 11:09:57"
"72","2.00","250","19","112","84","89","544","2017-01-06 11:09:59"
"73","2.00","251","19","114","84","88","36","2017-01-06 11:09:59"
"74","2.00","252","19","115","85","88","1294","2017-01-06 11:10:01"
"75","2.00","253","19","114","84","88","543","2017-01-06 11:10:03"
"76","2.00","254","19","114","85","87","45","2017-01-06 11:10:04"
"77","2.00","255","19","114","84","87","948","2017-01-06 11:10:05"
"78","2.00","256","19","114","84","87","871","2017-01-06 11:10:07"
"79","2.00","257","19","114","84","94","683","2017-01-06 11:10:09"
"80","2.00","258","19","114","84","91","416","2017-01-06 11:10:11"
"81","2.00","259","19","114","84","91","16","2017-01-06 11:10:13"
"82","2.00","260","19","114","84","95","547","2017-01-06 11:10:15"
"83","2.00","261","19","112","85","99","687","2017-01-06 11:10:17"
"84","2.00","262","19","114","84","91","707","2017-01-06 11:10:19"
"85","2.00","264","19","115","84","92","324","2017-01-06 11:10:23"
"86","2.00","265","19","114","85","85","300","2017-01-06 11:10:25"
"87","2.00","266","19","114","84","90","592","2017-01-06 11:10:27"
"88","2.00","267","19","115","85","87","46","2017-01-06 11:10:28"
"89","2.00","268","19","114","85","94","727","2017-01-06 11:10:29"
"90","2.00","269","19","114","85","91","62","2017-01-06 11:10:31"
"91","2.00","270","19","114","84","97","17","2017-01-06 11:10:33"
"92","2.00","271","19","115","83","95","649","2017-01-06 11:10:35"
"93","2.00","272","19","115","84","89","44","2017-01-06 11:10:37"
"94","2.00","273","19","114","84","90","554","2017-01-06 11:10:39"
"95","2.00","274","19","114","85","92","19","2017-01-06 11:10:40"
"96","2.00","276","19","115","84","86","316","2017-01-06 11:10:45"
"97","2.00","277","19","114","84","83","17","2017-01-06 11:10:45"
"98","2.00","278","19","114","85","93","230","2017-01-06 11:10:47"
"99","2.00","279","19","114","84","93","44","2017-01-06 11:10:49"
"100","2.00","280","19","115","84","90","194","2017-01-06 11:10:51"
"101","2.00","281","19","114","84","91","411","2017-01-06 11:10:53"
"102","2.00","282","19","114","85","88","581","2017-01-06 11:10:55"
"103","2.00","283","19","112","84","93","93","2017-01-06 11:10:56"
"104","2.00","284","19","111","84","97","109","2017-01-06 11:10:57"
"105","2.00","285","19","114","85","85","44","2017-01-06 11:10:58"
"106","2.00","286","19","112","85","91","244","2017-01-06 11:10:59"
"107","2.00","287","19","114","85","91","602","2017-01-06 11:11:01"
