"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","352","20","114","85","69","783","2017-01-07 08:55:19"
"2","2.00","358","20","112","85","70","536","2017-01-07 08:55:31"
"3","2.00","359","20","112","85","65","290","2017-01-07 08:55:33"
"4","2.00","361","20","115","86","68","70","2017-01-07 08:55:37"
"5","2.00","382","20","115","87","73","48","2017-01-07 08:56:21"
"6","2.00","405","20","114","86","62","71","2017-01-07 08:57:03"
"7","2.00","406","20","114","86","68","510","2017-01-07 08:57:05"
"8","2.00","407","20","112","86","74","695","2017-01-07 08:57:07"
"9","2.00","414","20","114","86","68","792","2017-01-07 08:57:21"
"10","2.00","415","20","115","85","64","729","2017-01-07 08:57:23"
"11","2.00","421","20","115","85","75","447","2017-01-07 08:57:33"
"12","2.00","503","20","114","85","78","88","2017-01-07 09:00:23"
"13","2.00","504","20","114","86","73","780","2017-01-07 09:00:25"
"14","2.00","507","20","114","86","59","610","2017-01-07 09:00:31"
"15","2.00","512","20","114","86","60","202","2017-01-07 09:00:41"
"16","2.00","523","20","114","86","66","615","2017-01-07 09:01:03"
"17","2.00","527","20","115","86","71","721","2017-01-07 09:01:11"
"18","2.00","537","20","115","86","76","49","2017-01-07 09:01:29"
"19","2.00","538","20","114","86","67","50","2017-01-07 09:01:31"
"20","2.00","539","20","114","86","57","30","2017-01-07 09:01:33"
"21","2.00","540","20","114","86","64","619","2017-01-07 09:01:35"
"22","2.00","554","20","114","86","65","91","2017-01-07 09:02:07"
"23","2.00","561","20","114","87","74","484","2017-01-07 09:02:21"
"24","2.00","564","20","115","87","66","788","2017-01-07 09:02:27"
"25","2.00","565","20","118","86","62","127","2017-01-07 09:02:29"
"26","2.00","572","20","114","86","62","962","2017-01-07 09:02:41"
"27","2.00","578","20","114","86","70","444","2017-01-07 09:02:53"
"28","2.00","582","20","114","86","61","71","2017-01-07 09:03:01"
"29","2.00","589","20","114","85","57","36","2017-01-07 09:03:15"
"30","2.00","593","20","114","86","64","1078","2017-01-07 09:03:23"
"31","2.00","629","20","114","86","61","224","2017-01-07 09:04:43"
"32","2.00","630","20","114","86","72","299","2017-01-07 09:04:45"
"33","2.00","631","20","112","85","69","905","2017-01-07 09:04:47"
"34","2.00","632","20","114","85","64","150","2017-01-07 09:04:49"
"35","2.00","634","20","115","85","73","514","2017-01-07 09:04:53"
"36","2.00","637","20","114","85","67","609","2017-01-07 09:04:59"
"37","2.00","638","20","112","84","73","369","2017-01-07 09:05:01"
"38","2.00","640","20","114","85","73","417","2017-01-07 09:05:05"
"39","2.00","648","20","115","86","69","104","2017-01-07 09:05:21"
"40","2.00","649","20","112","86","65","522","2017-01-07 09:05:23"
"41","2.00","651","20","112","85","64","46","2017-01-07 09:05:25"
"42","2.00","656","20","112","85","72","858","2017-01-07 09:05:35"
"43","2.00","664","20","114","84","68","52","2017-01-07 09:05:51"
"44","2.00","665","20","115","85","60","943","2017-01-07 09:05:53"
"45","2.00","668","20","117","85","65","865","2017-01-07 09:05:59"
"46","2.00","674","20","111","87","68","107","2017-01-07 09:06:11"
"47","2.00","676","20","115","86","62","387","2017-01-07 09:06:15"
"48","2.00","677","20","114","86","66","87","2017-01-07 09:06:17"
"49","2.00","698","20","114","86","62","166","2017-01-07 09:06:59"
"50","2.00","715","20","115","86","72","719","2017-01-07 09:07:35"
"51","2.00","716","20","115","86","64","282","2017-01-07 09:07:37"
"52","2.00","717","20","114","86","67","269","2017-01-07 09:07:39"
"53","2.00","720","20","115","87","65","65","2017-01-07 09:07:45"
"54","2.00","721","20","114","86","67","1093","2017-01-07 09:07:47"
"55","2.00","743","20","114","86","58","623","2017-01-07 09:08:33"
"56","2.00","754","20","114","86","61","327","2017-01-07 09:08:57"
"57","2.00","757","20","115","86","74","270","2017-01-07 09:09:03"
"58","2.00","758","20","110","87","67","882","2017-01-07 09:09:05"
"59","2.00","762","20","114","87","62","53","2017-01-07 09:09:13"
"60","2.00","768","20","114","86","73","160","2017-01-07 09:09:25"
"61","2.00","769","20","114","86","65","84","2017-01-07 09:09:27"
"62","2.00","773","20","115","87","62","105","2017-01-07 09:09:35"
"63","2.00","774","20","114","87","78","797","2017-01-07 09:09:37"
"64","2.00","775","20","112","86","69","32","2017-01-07 09:09:39"
"65","2.00","782","20","114","87","56","429","2017-01-07 09:09:55"
"66","2.00","788","20","115","86","60","719","2017-01-07 09:10:07"
"67","2.00","793","20","112","86","63","514","2017-01-07 09:10:17"
"68","2.00","795","20","114","86","73","944","2017-01-07 09:10:21"
"69","2.00","796","20","114","86","74","126","2017-01-07 09:10:23"
"70","2.00","803","20","112","85","85","899","2017-01-07 09:10:37"
"71","2.00","804","20","114","86","82","677","2017-01-07 09:10:39"
"72","2.00","805","20","115","86","75","357","2017-01-07 09:10:41"
"73","2.00","816","20","114","85","69","285","2017-01-07 09:11:03"
"74","2.00","817","20","112","86","78","679","2017-01-07 09:11:05"
"75","2.00","821","20","114","86","57","35","2017-01-07 09:11:13"
"76","2.00","823","20","114","84","78","1081","2017-01-07 09:11:17"
"77","2.00","824","20","114","83","82","29","2017-01-07 09:11:19"
"78","2.00","843","20","114","86","69","397","2017-01-07 09:11:55"
"79","2.00","847","20","114","86","58","294","2017-01-07 09:12:03"
"80","2.00","851","20","114","86","68","121","2017-01-07 09:12:09"
"81","2.00","852","20","115","86","68","53","2017-01-07 09:12:11"
"82","2.00","857","20","112","86","64","404","2017-01-07 09:12:21"
"83","2.00","860","20","112","86","71","611","2017-01-07 09:12:27"
"84","2.00","861","20","114","86","79","776","2017-01-07 09:12:29"
"85","2.00","862","20","115","85","77","404","2017-01-07 09:12:31"
"86","2.00","864","20","114","86","76","175","2017-01-07 09:12:35"
"87","2.00","865","20","114","85","82","213","2017-01-07 09:12:37"
"88","2.00","866","20","112","85","73","637","2017-01-07 09:12:39"
"89","2.00","867","20","114","86","73","540","2017-01-07 09:12:41"
"90","2.00","869","20","115","86","77","246","2017-01-07 09:12:45"
"91","2.00","870","20","115","86","60","81","2017-01-07 09:12:47"
"92","2.00","871","20","115","86","74","376","2017-01-07 09:12:49"
"93","2.00","873","20","114","86","87","498","2017-01-07 09:12:53"
"94","2.00","875","20","115","85","85","1006","2017-01-07 09:12:57"
"95","2.00","876","20","114","86","75","225","2017-01-07 09:12:59"
"96","2.00","877","20","112","85","66","67","2017-01-07 09:13:01"
"97","2.00","880","20","118","86","74","176","2017-01-07 09:13:07"
"98","2.00","881","20","114","85","70","1068","2017-01-07 09:13:09"
"99","2.00","882","20","115","86","81","1288","2017-01-07 09:13:11"
"100","2.00","883","20","114","85","71","27","2017-01-07 09:13:13"
"101","2.00","884","20","114","85","75","524","2017-01-07 09:13:15"
"102","2.00","885","20","114","85","74","584","2017-01-07 09:13:17"
"103","2.00","887","20","114","85","66","213","2017-01-07 09:13:21"
"104","2.00","889","20","114","85","87","801","2017-01-07 09:13:27"
"105","2.00","890","20","114","85","71","185","2017-01-07 09:13:29"
"106","2.00","891","20","114","85","71","707","2017-01-07 09:13:31"
"107","2.00","892","20","114","85","81","68","2017-01-07 09:13:33"
"108","2.00","893","20","115","85","87","873","2017-01-07 09:13:35"
"109","2.00","894","20","115","86","84","693","2017-01-07 09:13:37"
"110","2.00","895","20","114","85","74","355","2017-01-07 09:13:39"
"111","2.00","897","20","111","85","68","752","2017-01-07 09:13:43"
"112","2.00","898","20","115","84","75","387","2017-01-07 09:13:45"
"113","2.00","899","20","115","84","74","548","2017-01-07 09:13:47"
"114","2.00","900","20","115","85","86","511","2017-01-07 09:13:49"
"115","2.00","902","20","114","84","70","370","2017-01-07 09:13:53"
"116","2.00","906","20","114","85","81","27","2017-01-07 09:13:59"
"117","2.00","907","20","114","85","67","365","2017-01-07 09:14:01"
"118","2.00","908","20","114","85","71","1037","2017-01-07 09:14:03"
"119","2.00","909","20","114","85","69","865","2017-01-07 09:14:05"
"120","2.00","910","20","114","84","79","609","2017-01-07 09:14:07"
"121","2.00","911","20","114","84","88","601","2017-01-07 09:14:09"
"122","2.00","912","20","115","85","79","27","2017-01-07 09:14:11"
"123","2.00","913","20","114","85","85","543","2017-01-07 09:14:13"
"124","2.00","917","20","115","85","78","32","2017-01-07 09:14:19"
"125","2.00","918","20","112","84","75","448","2017-01-07 09:14:21"
"126","2.00","919","20","115","84","78","1053","2017-01-07 09:14:23"
"127","2.00","921","20","114","85","81","180","2017-01-07 09:14:27"
"128","2.00","923","20","114","85","78","640","2017-01-07 09:14:31"
"129","2.00","926","20","115","85","80","1001","2017-01-07 09:14:37"
"130","2.00","928","20","114","85","79","1122","2017-01-07 09:14:41"
"131","2.00","929","20","114","85","72","1067","2017-01-07 09:14:43"
"132","2.00","931","20","115","85","76","382","2017-01-07 09:14:47"
"133","2.00","934","20","114","85","71","1127","2017-01-07 09:14:55"
"134","2.00","935","20","114","85","72","64","2017-01-07 09:14:57"
"135","2.00","938","20","114","84","77","1022","2017-01-07 09:15:05"
"136","2.00","941","20","115","84","75","827","2017-01-07 09:15:11"
"137","2.00","942","20","112","84","69","175","2017-01-07 09:15:13"
"138","2.00","944","20","115","85","72","92","2017-01-07 09:15:15"
"139","2.00","945","20","115","85","61","304","2017-01-07 09:15:17"
"140","2.00","948","20","114","85","65","706","2017-01-07 09:15:23"
"141","2.00","949","20","117","86","63","369","2017-01-07 09:15:25"
"142","2.00","950","20","112","86","67","453","2017-01-07 09:15:27"
"143","2.00","951","20","114","85","69","64","2017-01-07 09:15:29"
"144","2.00","953","20","115","85","73","1063","2017-01-07 09:15:33"
"145","2.00","954","20","117","85","66","48","2017-01-07 09:15:35"
"146","2.00","955","20","114","85","70","48","2017-01-07 09:15:37"
"147","2.00","956","20","115","85","70","434","2017-01-07 09:15:39"
"148","2.00","957","20","114","84","78","1275","2017-01-07 09:15:41"
"149","2.00","958","20","115","85","74","705","2017-01-07 09:15:43"
"150","2.00","959","20","114","85","84","187","2017-01-07 09:15:45"
"151","2.00","960","20","115","85","75","26","2017-01-07 09:15:47"
"152","2.00","962","20","115","85","75","302","2017-01-07 09:15:51"
"153","2.00","963","20","115","85","75","654","2017-01-07 09:15:53"
"154","2.00","964","20","115","86","73","579","2017-01-07 09:15:55"
"155","2.00","967","20","115","85","66","907","2017-01-07 09:16:01"
"156","2.00","969","20","115","86","72","241","2017-01-07 09:16:05"
"157","2.00","970","20","114","87","62","39","2017-01-07 09:16:07"
"158","2.00","972","20","114","85","75","26","2017-01-07 09:16:11"
"159","2.00","973","20","115","85","73","90","2017-01-07 09:16:13"
"160","2.00","974","20","114","86","76","817","2017-01-07 09:16:15"
"161","2.00","978","20","112","86","66","356","2017-01-07 09:16:25"
"162","2.00","979","20","114","86","65","214","2017-01-07 09:16:27"
"163","2.00","982","20","114","86","68","948","2017-01-07 09:16:33"
"164","2.00","983","20","114","85","67","442","2017-01-07 09:16:35"
"165","2.00","988","20","115","85","78","167","2017-01-07 09:16:45"
"166","2.00","989","20","114","85","69","51","2017-01-07 09:16:47"
"167","2.00","991","20","114","86","70","356","2017-01-07 09:16:51"
"168","2.00","992","20","115","85","80","729","2017-01-07 09:16:53"
"169","2.00","994","20","115","85","77","1330","2017-01-07 09:16:59"
"170","2.00","995","20","112","85","73","425","2017-01-07 09:17:01"
"171","2.00","996","20","112","84","85","1138","2017-01-07 09:17:03"
"172","2.00","998","20","114","85","80","48","2017-01-07 09:17:05"
"173","2.00","999","20","115","85","75","26","2017-01-07 09:17:07"
"174","2.00","1001","20","115","85","76","414","2017-01-07 09:17:11"
"175","2.00","1002","20","114","85","80","637","2017-01-07 09:17:13"
"176","2.00","1004","20","115","84","87","27","2017-01-07 09:17:17"
"177","2.00","1005","20","114","85","80","750","2017-01-07 09:17:19"
"178","2.00","1006","20","114","84","80","438","2017-01-07 09:17:21"
"179","2.00","1007","20","115","85","80","216","2017-01-07 09:17:23"
"180","2.00","1010","20","114","84","80","1099","2017-01-07 09:17:29"
"181","2.00","1011","20","114","85","82","161","2017-01-07 09:17:31"
"182","2.00","1014","20","114","85","79","116","2017-01-07 09:17:35"
"183","2.00","1015","20","112","85","75","846","2017-01-07 09:17:37"
"184","2.00","1016","20","115","85","87","538","2017-01-07 09:17:39"
"185","2.00","1017","20","115","85","74","937","2017-01-07 09:17:41"
"186","2.00","1018","20","112","85","86","1337","2017-01-07 09:17:43"
"187","2.00","1019","20","114","85","69","813","2017-01-07 09:17:45"
"188","2.00","1020","20","114","85","75","1536","2017-01-07 09:17:47"
"189","2.00","1021","20","115","84","87","743","2017-01-07 09:17:49"
"190","2.00","1025","20","114","85","83","1268","2017-01-07 09:17:57"
"191","2.00","1026","20","117","84","82","234","2017-01-07 09:17:59"
"192","2.00","1028","20","114","85","77","559","2017-01-07 09:18:05"
"193","2.00","1030","20","114","85","76","60","2017-01-07 09:18:07"
"194","2.00","1032","20","114","85","77","914","2017-01-07 09:18:11"
"195","2.00","1034","20","114","85","77","146","2017-01-07 09:18:15"
"196","2.00","1035","20","112","85","74","902","2017-01-07 09:18:17"
"197","2.00","1036","20","114","85","78","161","2017-01-07 09:18:19"
"198","2.00","1038","20","115","85","77","554","2017-01-07 09:18:23"
"199","2.00","1045","20","114","87","56","103","2017-01-07 09:18:35"
"200","2.00","1060","20","115","87","61","355","2017-01-07 09:19:05"
"201","2.00","1061","20","114","87","75","255","2017-01-07 09:19:07"
"202","2.00","1081","20","115","86","65","36","2017-01-07 09:19:47"
"203","2.00","1083","20","114","87","60","209","2017-01-07 09:19:51"
"204","2.00","1091","20","114","86","59","350","2017-01-07 09:20:07"
"205","2.00","1093","20","114","86","61","588","2017-01-07 09:20:11"
"206","2.00","1101","20","114","86","69","92","2017-01-07 09:20:31"
"207","2.00","1103","20","115","87","61","451","2017-01-07 09:20:35"
"208","2.00","1110","20","117","86","69","488","2017-01-07 09:20:49"
"209","2.00","1111","20","115","87","78","69","2017-01-07 09:20:51"
"210","2.00","1115","20","112","87","56","494","2017-01-07 09:20:59"
"211","2.00","1116","20","114","87","78","182","2017-01-07 09:21:01"
"212","2.00","1120","20","114","87","51","79","2017-01-07 09:21:09"
"213","2.00","1124","20","115","86","81","526","2017-01-07 09:21:19"
"214","2.00","1126","20","114","86","77","1057","2017-01-07 09:21:23"
"215","2.00","1127","20","115","86","71","199","2017-01-07 09:21:25"
"216","2.00","1128","20","115","86","64","805","2017-01-07 09:21:27"
"217","2.00","1130","20","115","86","73","26","2017-01-07 09:21:31"
"218","2.00","1131","20","115","86","61","551","2017-01-07 09:21:33"
"219","2.00","1136","20","115","86","61","623","2017-01-07 09:21:43"
"220","2.00","1137","20","114","86","67","535","2017-01-07 09:21:45"
"221","2.00","1140","20","114","85","76","476","2017-01-07 09:21:53"
"222","2.00","1151","20","114","87","60","34","2017-01-07 09:22:15"
"223","2.00","1154","20","114","86","61","776","2017-01-07 09:22:21"
"224","2.00","1156","20","114","86","70","156","2017-01-07 09:22:23"
"225","2.00","1161","20","114","87","60","383","2017-01-07 09:22:33"
"226","2.00","1177","20","114","87","60","662","2017-01-07 09:23:07"
"227","2.00","1179","20","114","86","76","591","2017-01-07 09:23:11"
"228","2.00","1183","20","114","87","53","912","2017-01-07 09:23:19"
"229","2.00","1185","20","114","87","58","239","2017-01-07 09:23:24"
"230","2.00","1199","20","114","87","61","267","2017-01-07 09:23:55"
"231","2.00","1202","20","115","87","76","850","2017-01-07 09:24:01"
"232","2.00","1203","20","114","85","80","1174","2017-01-07 09:24:03"
"233","2.00","1204","20","114","86","62","611","2017-01-07 09:24:05"
"234","2.00","1205","20","115","87","71","787","2017-01-07 09:24:07"
"235","2.00","1208","20","115","87","69","666","2017-01-07 09:24:13"
"236","2.00","1219","20","115","86","69","341","2017-01-07 09:24:37"
"237","2.00","1220","20","114","87","74","722","2017-01-07 09:24:39"
"238","2.00","1222","20","114","87","69","86","2017-01-07 09:24:43"
"239","2.00","1223","20","117","86","74","537","2017-01-07 09:24:45"
"240","2.00","1230","20","115","87","64","595","2017-01-07 09:25:01"
"241","2.00","1235","20","114","87","75","84","2017-01-07 09:25:09"
"242","2.00","1242","20","114","87","74","406","2017-01-07 09:25:25"
"243","2.00","1245","20","115","87","63","1026","2017-01-07 09:25:31"
"244","2.00","1247","20","115","86","73","248","2017-01-07 09:25:35"
"245","2.00","1248","20","115","86","77","29","2017-01-07 09:25:37"
"246","2.00","1249","20","114","87","67","604","2017-01-07 09:25:39"
"247","2.00","1252","20","112","87","57","1002","2017-01-07 09:25:45"
"248","2.00","1254","20","114","88","67","799","2017-01-07 09:25:51"
"249","2.00","1255","20","114","86","70","66","2017-01-07 09:25:53"
"250","2.00","1261","20","114","87","65","1236","2017-01-07 09:26:07"
"251","2.00","1263","20","114","86","74","728","2017-01-07 09:26:11"
"252","2.00","1270","20","112","87","68","265","2017-01-07 09:26:25"
"253","2.00","1271","20","114","86","61","77","2017-01-07 09:26:27"
"254","2.00","1273","20","112","87","66","196","2017-01-07 09:26:31"
"255","2.00","1274","20","114","87","55","96","2017-01-07 09:26:33"
"256","2.00","1278","20","114","86","62","1074","2017-01-07 09:26:43"
"257","2.00","1279","20","115","85","69","105","2017-01-07 09:26:45"
"258","2.00","1280","20","114","86","81","520","2017-01-07 09:26:47"
"259","2.00","1284","20","114","87","63","299","2017-01-07 09:26:55"
"260","2.00","1286","20","114","86","59","242","2017-01-07 09:26:57"
"261","2.00","1288","20","115","86","64","858","2017-01-07 09:27:01"
"262","2.00","1291","20","114","86","71","450","2017-01-07 09:27:09"
"263","2.00","1292","20","112","87","65","760","2017-01-07 09:27:11"
"264","2.00","1294","20","114","87","69","353","2017-01-07 09:27:15"
"265","2.00","1295","20","112","87","69","205","2017-01-07 09:27:17"
"266","2.00","1299","20","114","87","60","506","2017-01-07 09:27:25"
"267","2.00","1301","20","115","87","69","577","2017-01-07 09:27:29"
"268","2.00","1302","20","114","87","70","977","2017-01-07 09:27:31"
"269","2.00","1303","20","114","86","76","798","2017-01-07 09:27:33"
"270","2.00","1304","20","115","87","63","52","2017-01-07 09:27:35"
"271","2.00","1306","20","115","86","53","1189","2017-01-07 09:27:39"
"272","2.00","1322","20","115","87","65","226","2017-01-07 09:28:12"
"273","2.00","1323","20","115","86","69","222","2017-01-07 09:28:13"
"274","2.00","1327","20","115","87","52","115","2017-01-07 09:28:21"
"275","2.00","1334","20","114","87","64","833","2017-01-07 09:28:37"
"276","2.00","1335","20","114","86","73","160","2017-01-07 09:28:39"
"277","2.00","1337","20","114","87","66","943","2017-01-07 09:28:43"
"278","2.00","1339","20","115","86","78","606","2017-01-07 09:28:47"
"279","2.00","1340","20","114","87","82","28","2017-01-07 09:28:50"
"280","2.00","1346","20","115","86","81","717","2017-01-07 09:29:03"
"281","2.00","1348","20","112","86","87","326","2017-01-07 09:29:07"
"282","2.00","1349","20","114","86","86","1009","2017-01-07 09:29:09"
"283","2.00","1352","20","114","87","67","650","2017-01-07 09:29:16"
"284","2.00","1354","20","117","87","74","866","2017-01-07 09:29:21"
"285","2.00","1356","20","115","86","68","1036","2017-01-07 09:29:25"
"286","2.00","1359","20","114","87","61","864","2017-01-07 09:29:31"
"287","2.00","1361","20","114","86","83","887","2017-01-07 09:29:35"
"288","2.00","1362","20","114","87","71","83","2017-01-07 09:29:37"
"289","2.00","1363","20","115","86","66","661","2017-01-07 09:29:39"
"290","2.00","1364","20","114","86","70","295","2017-01-07 09:29:41"
"291","2.00","1366","20","114","86","75","145","2017-01-07 09:29:45"
"292","2.00","1369","20","115","86","73","148","2017-01-07 09:29:51"
"293","2.00","1370","20","114","86","68","1058","2017-01-07 09:29:53"
"294","2.00","1372","20","111","86","76","529","2017-01-07 09:29:57"
"295","2.00","1373","20","115","86","67","897","2017-01-07 09:29:59"
"296","2.00","1374","20","115","86","75","108","2017-01-07 09:30:01"
"297","2.00","1376","20","115","86","72","157","2017-01-07 09:30:05"
"298","2.00","1377","20","115","86","68","816","2017-01-07 09:30:07"
"299","2.00","1379","20","114","86","73","34","2017-01-07 09:30:09"
"300","2.00","1381","20","115","87","69","528","2017-01-07 09:30:13"
"301","2.00","1382","20","114","86","83","980","2017-01-07 09:30:15"
"302","2.00","1383","20","114","86","77","449","2017-01-07 09:30:17"
"303","2.00","1384","20","114","86","81","1409","2017-01-07 09:30:19"
"304","2.00","1386","20","115","86","80","522","2017-01-07 09:30:23"
"305","2.00","1387","20","114","86","65","387","2017-01-07 09:30:25"
"306","2.00","1388","20","114","86","71","759","2017-01-07 09:30:27"
"307","2.00","1389","20","115","86","71","64","2017-01-07 09:30:29"
"308","2.00","1390","20","114","87","69","29","2017-01-07 09:30:31"
"309","2.00","1392","20","115","87","74","547","2017-01-07 09:30:35"
