"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","211","21","114","87","79","20","2016-12-27 09:04:53"
"2","2.00","212","21","114","85","95","184","2016-12-27 09:04:55"
"3","2.00","213","21","115","86","92","489","2016-12-27 09:04:57"
"4","2.00","215","21","114","87","79","653","2016-12-27 09:05:01"
"5","2.00","217","21","114","86","85","585","2016-12-27 09:05:05"
"6","2.00","218","21","115","87","78","107","2016-12-27 09:05:07"
"7","2.00","219","21","115","87","77","978","2016-12-27 09:05:09"
"8","2.00","220","21","115","88","76","105","2016-12-27 09:05:11"
"9","2.00","221","21","114","88","68","889","2016-12-27 09:05:13"
"10","2.00","223","21","114","88","68","29","2016-12-27 09:05:17"
"11","2.00","225","21","114","87","79","473","2016-12-27 09:05:21"
"12","2.00","226","21","114","87","75","965","2016-12-27 09:05:23"
"13","2.00","230","21","115","87","77","560","2016-12-27 09:05:29"
"14","2.00","231","21","114","87","83","100","2016-12-27 09:05:31"
"15","2.00","232","21","112","87","76","387","2016-12-27 09:05:33"
"16","2.00","233","21","115","87","79","500","2016-12-27 09:05:35"
"17","2.00","234","21","114","88","76","978","2016-12-27 09:05:37"
"18","2.00","235","21","114","88","66","322","2016-12-27 09:05:39"
"19","2.00","236","21","114","88","74","1064","2016-12-27 09:05:41"
"20","2.00","237","21","115","88","70","561","2016-12-27 09:05:43"
"21","2.00","241","21","110","87","85","1115","2016-12-27 09:05:51"
"22","2.00","375","21","112","88","65","1293","2016-12-27 09:10:25"
"23","2.00","436","21","115","87","66","540","2016-12-27 09:12:31"
"24","2.00","439","21","115","86","82","935","2016-12-27 09:12:37"
"25","2.00","440","21","114","86","81","587","2016-12-27 09:12:39"
"26","2.00","441","21","114","86","87","999","2016-12-27 09:12:41"
"27","2.00","442","21","114","86","89","45","2016-12-27 09:12:43"
"28","2.00","444","21","115","86","93","1091","2016-12-27 09:12:47"
"29","2.00","446","21","115","86","88","692","2016-12-27 09:12:51"
"30","2.00","448","21","114","86","83","342","2016-12-27 09:12:55"
"31","2.00","449","21","114","86","91","791","2016-12-27 09:12:57"
"32","2.00","450","21","114","86","78","18","2016-12-27 09:12:59"
"33","2.00","451","21","115","86","81","353","2016-12-27 09:13:01"
"34","2.00","453","21","114","86","82","1233","2016-12-27 09:13:05"
"35","2.00","454","21","114","86","70","738","2016-12-27 09:13:07"
"36","2.00","457","21","112","86","92","780","2016-12-27 09:13:13"
"37","2.00","459","21","114","86","78","786","2016-12-27 09:13:19"
