"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","256","20","114","81","100","28","2016-12-20 09:02:11"
"2","2.00","257","20","111","80","104","25","2016-12-20 09:02:11"
"3","2.00","258","20","112","80","106","17","2016-12-20 09:02:13"
"4","2.00","259","20","114","79","105","25","2016-12-20 09:02:13"
"5","2.00","260","20","112","80","104","25","2016-12-20 09:02:15"
"6","2.00","261","20","112","80","105","25","2016-12-20 09:02:17"
"7","2.00","262","20","114","80","106","25","2016-12-20 09:02:18"
"8","2.00","263","20","112","80","106","41","2016-12-20 09:02:19"
"9","2.00","264","20","114","80","103","17","2016-12-20 09:02:20"
"10","2.00","265","20","112","81","105","17","2016-12-20 09:02:21"
"11","2.00","266","20","115","81","107","25","2016-12-20 09:02:21"
"12","2.00","267","20","114","80","104","228","2016-12-20 09:02:22"
"13","2.00","268","20","114","82","102","73","2016-12-20 09:02:23"
"14","2.00","269","20","114","81","103","26","2016-12-20 09:02:24"
"15","2.00","270","20","112","82","106","17","2016-12-20 09:02:25"
"16","2.00","271","20","112","81","102","25","2016-12-20 09:02:27"
"17","2.00","272","20","114","80","105","25","2016-12-20 09:02:27"
"18","2.00","273","20","112","81","102","25","2016-12-20 09:02:29"
"19","2.00","274","20","114","80","106","17","2016-12-20 09:02:30"
"20","2.00","275","20","114","80","105","25","2016-12-20 09:02:31"
"21","2.00","276","20","114","81","104","25","2016-12-20 09:02:32"
"22","2.00","277","20","112","81","75","17","2016-12-20 09:02:34"
"23","2.00","278","20","112","81","105","28","2016-12-20 09:02:35"
"24","2.00","279","20","114","82","104","25","2016-12-20 09:02:37"
"25","2.00","280","20","112","81","105","25","2016-12-20 09:02:37"
"26","2.00","281","20","111","80","106","17","2016-12-20 09:02:39"
"27","2.00","282","20","114","81","102","25","2016-12-20 09:02:41"
"28","2.00","283","20","115","80","105","26","2016-12-20 09:02:41"
"29","2.00","284","20","112","81","106","17","2016-12-20 09:02:43"
"30","2.00","285","20","114","81","106","25","2016-12-20 09:02:44"
"31","2.00","286","20","114","81","101","25","2016-12-20 09:02:45"
"32","2.00","287","20","112","81","107","25","2016-12-20 09:02:45"
"33","2.00","288","20","114","81","105","41","2016-12-20 09:02:47"
"34","2.00","289","20","115","81","106","32","2016-12-20 09:02:49"
"35","2.00","290","20","112","81","102","35","2016-12-20 09:02:51"
"36","2.00","291","20","114","80","104","25","2016-12-20 09:02:53"
"37","2.00","292","20","114","80","105","25","2016-12-20 09:02:55"
"38","2.00","293","20","112","81","106","150","2016-12-20 09:02:56"
"39","2.00","294","20","114","80","104","18","2016-12-20 09:02:57"
"40","2.00","295","20","112","79","108","294","2016-12-20 09:02:58"
"41","2.00","296","20","112","82","105","17","2016-12-20 09:03:00"
"42","2.00","297","20","114","81","105","17","2016-12-20 09:03:01"
"43","2.00","298","20","115","80","104","25","2016-12-20 09:03:03"
"44","2.00","299","20","114","81","101","25","2016-12-20 09:03:04"
"45","2.00","300","20","112","81","104","25","2016-12-20 09:03:05"
"46","2.00","301","20","112","81","103","17","2016-12-20 09:03:07"
