"id","nodeID","secuencia","tempC","light","RSSI","LQI","latency","date"
"1","2.00","130","20","115","87","78","53","2016-12-30 15:56:10"
"2","2.00","133","20","115","86","89","36","2016-12-30 15:56:16"
"3","2.00","137","20","114","88","59","122","2016-12-30 15:56:20"
"4","2.00","138","20","114","89","65","551","2016-12-30 15:56:22"
"5","2.00","140","20","115","88","81","93","2016-12-30 15:56:24"
"6","2.00","143","20","115","87","77","20","2016-12-30 15:56:26"
"7","2.00","145","20","115","87","82","97","2016-12-30 15:56:28"
"8","2.00","154","20","117","86","72","20","2016-12-30 15:56:40"
"9","2.00","158","20","115","88","76","50","2016-12-30 15:56:48"
"10","2.00","161","20","115","86","86","20","2016-12-30 15:56:52"
"11","2.00","162","20","115","86","88","80","2016-12-30 15:56:54"
"12","2.00","166","20","115","88","75","44","2016-12-30 15:56:58"
"13","2.00","170","20","115","87","78","16","2016-12-30 15:57:04"
"14","2.00","171","20","115","87","77","16","2016-12-30 15:57:06"
"15","2.00","172","20","115","87","81","53","2016-12-30 15:57:06"
"16","2.00","173","20","114","87","76","19","2016-12-30 15:57:08"
"17","2.00","174","20","115","87","78","16","2016-12-30 15:57:10"
"18","2.00","175","20","115","87","80","44","2016-12-30 15:57:10"
"19","2.00","178","20","117","88","77","20","2016-12-30 15:57:14"
"20","2.00","180","20","115","87","71","177","2016-12-30 15:57:16"
"21","2.00","187","20","115","87","70","16","2016-12-30 15:57:26"
"22","2.00","189","20","114","87","75","20","2016-12-30 15:57:30"
"23","2.00","191","20","115","86","84","46","2016-12-30 15:57:32"
"24","2.00","194","20","115","87","63","160","2016-12-30 15:57:36"
"25","2.00","200","20","117","87","79","20","2016-12-30 15:57:44"
"26","2.00","201","20","115","87","75","16","2016-12-30 15:57:46"
"27","2.00","203","20","115","88","82","50","2016-12-30 15:57:48"
"28","2.00","206","20","115","87","70","165","2016-12-30 15:57:52"
"29","2.00","208","20","114","87","79","61","2016-12-30 15:57:54"
"30","2.00","209","20","115","87","77","24","2016-12-30 15:57:56"
"31","2.00","210","20","115","86","83","139","2016-12-30 15:57:58"
"32","2.00","211","20","115","87","78","16","2016-12-30 15:58:00"
"33","2.00","213","20","108","87","80","108","2016-12-30 15:58:02"
"34","2.00","215","20","115","87","83","108","2016-12-30 15:58:04"
"35","2.00","216","20","115","87","70","59","2016-12-30 15:58:04"
"36","2.00","217","20","115","87","84","82","2016-12-30 15:58:06"
"37","2.00","218","20","115","87","72","30","2016-12-30 15:58:08"
"38","2.00","220","20","114","87","81","26","2016-12-30 15:58:10"
"39","2.00","221","20","114","86","69","27","2016-12-30 15:58:10"
"40","2.00","222","20","115","87","69","61","2016-12-30 15:58:12"
"41","2.00","227","20","115","85","83","105","2016-12-30 15:58:20"
"42","2.00","230","20","115","86","91","37","2016-12-30 15:58:24"
"43","2.00","232","20","115","85","91","26","2016-12-30 15:58:26"
"44","2.00","234","20","117","88","60","74","2016-12-30 15:58:30"
"45","2.00","237","20","117","87","74","28","2016-12-30 15:58:34"
